Retailer,RetailerID,InvoiceDate,Region,State,City,Product,Price_per_unit,Units_sold,Total_sales,Operating_profit,Sales_method
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Street Footwear,55.00,750.00,41250.00,14437.50,Online
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,60.00,600.00,36000.00,14400.00,Online
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Street Footwear,60.00,550.00,33000.00,11550.00,Online
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,55.00,450.00,24750.00,8662.50,Online
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Apparel,60.00,500.00,30000.00,9000.00,Online
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Apparel,75.00,500.00,37500.00,9375.00,Online
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Street Footwear,60.00,700.00,42000.00,14700.00,Online
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,65.00,650.00,42250.00,16900.00,Online
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Street Footwear,60.00,525.00,31500.00,11025.00,Online
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,60.00,475.00,28500.00,9975.00,Online
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Apparel,70.00,475.00,33250.00,9975.00,Online
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Apparel,75.00,450.00,33750.00,8437.50,Online
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Street Footwear,50.00,625.00,31250.00,10937.50,Online
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Athletic Footwear,55.00,625.00,34375.00,13750.00,Online
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Street Footwear,50.00,475.00,23750.00,8312.50,Online
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,50.00,425.00,21250.00,7437.50,Online
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Apparel,60.00,425.00,25500.00,7650.00,Online
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Apparel,65.00,475.00,30875.00,7718.75,Online
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Street Footwear,50.00,550.00,27500.00,9625.00,Online
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,55.00,550.00,30250.00,12100.00,Online
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Street Footwear,50.00,375.00,18750.00,6562.50,Online
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,50.00,350.00,17500.00,6125.00,Online
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Apparel,60.00,325.00,19500.00,5850.00,Online
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Apparel,75.00,375.00,28125.00,7031.25,Online
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Street Footwear,60.00,550.00,33000.00,11550.00,Online
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,65.00,600.00,39000.00,15600.00,Online
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Street Footwear,60.00,450.00,27000.00,9450.00,Online
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,60.00,425.00,25500.00,8925.00,Online
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Apparel,70.00,375.00,26250.00,7875.00,Online
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Apparel,75.00,500.00,37500.00,9375.00,Online
Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,60.00,700.00,42000.00,14700.00,Online
Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,65.00,700.00,45500.00,18200.00,Online
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Street Footwear,60.00,500.00,30000.00,10500.00,Online
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,60.00,500.00,30000.00,10500.00,Online
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Apparel,70.00,425.00,29750.00,8925.00,Online
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Apparel,75.00,525.00,39375.00,9843.75,Online
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Street Footwear,30.00,450.00,13500.00,5400.00,Online
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,40.00,450.00,18000.00,7200.00,Online
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Street Footwear,40.00,450.00,18000.00,6300.00,Online
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Athletic Footwear,40.00,300.00,12000.00,4800.00,Online
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Apparel,45.00,250.00,11250.00,3937.50,Online
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Apparel,40.00,450.00,18000.00,4500.00,Online
Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Men's Street Footwear,30.00,500.00,15000.00,6000.00,Online
Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,40.00,400.00,16000.00,6400.00,Online
Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Women's Street Footwear,40.00,400.00,16000.00,5600.00,Online
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40.00,250.00,10000.00,4000.00,Online
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Men's Apparel,45.00,175.00,7875.00,2756.25,Online
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women's Apparel,40.00,375.00,15000.00,3750.00,Online
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Street Footwear,40.00,525.00,21000.00,8400.00,Online
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50.00,375.00,18750.00,7500.00,Online
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Street Footwear,50.00,375.00,18750.00,6562.50,Online
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.00,250.00,12500.00,5000.00,Online
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Apparel,55.00,150.00,8250.00,2887.50,Online
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Apparel,50.00,350.00,17500.00,4375.00,Online
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Street Footwear,50.00,525.00,26250.00,10500.00,Online
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55.00,325.00,17875.00,7150.00,Online
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00,375.00,20625.00,7218.75,Online
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.00,275.00,13750.00,5500.00,Online
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Apparel,55.00,175.00,9625.00,3368.75,Online
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Apparel,70.00,350.00,24500.00,6125.00,Online
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men's Street Footwear,50.00,550.00,27500.00,11000.00,Online
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55.00,400.00,22000.00,8800.00,Online
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00,425.00,23375.00,8181.25,Online
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.00,325.00,16250.00,6500.00,Online
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men's Apparel,55.00,225.00,12375.00,4331.25,Online
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women's Apparel,70.00,400.00,28000.00,7000.00,Online
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Street Footwear,50.00,675.00,33750.00,13500.00,Online
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55.00,525.00,28875.00,11550.00,Online
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00,525.00,28875.00,10106.25,Online
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.00,400.00,20000.00,8000.00,Online
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Apparel,55.00,275.00,15125.00,5293.75,Online
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women's Apparel,70.00,575.00,40250.00,10062.50,Online
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men's Street Footwear,50.00,725.00,36250.00,14500.00,Online
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55.00,575.00,31625.00,12650.00,Online
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00,525.00,28875.00,10106.25,Online
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.00,425.00,21250.00,8500.00,Online
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men's Apparel,55.00,475.00,26125.00,9143.75,Online
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Apparel,70.00,475.00,33250.00,8312.50,Online
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men's Street Footwear,55.00,675.00,37125.00,14850.00,Online
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,60.00,625.00,37500.00,15000.00,Online
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00,500.00,27500.00,9625.00,Online
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55.00,450.00,24750.00,9900.00,Online
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men's Apparel,65.00,450.00,29250.00,10237.50,Online
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Apparel,70.00,425.00,29750.00,7437.50,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Street Footwear,45.00,600.00,27000.00,10800.00,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50.00,600.00,30000.00,12000.00,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Street Footwear,45.00,450.00,20250.00,7087.50,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,45.00,400.00,18000.00,7200.00,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Apparel,55.00,400.00,22000.00,7700.00,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Apparel,60.00,450.00,27000.00,6750.00,Online
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men's Street Footwear,45.00,525.00,23625.00,9450.00,Online
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50.00,525.00,26250.00,10500.00,Online
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Street Footwear,45.00,350.00,15750.00,5512.50,Online
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,45.00,325.00,14625.00,5850.00,Online
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men's Apparel,55.00,300.00,16500.00,5775.00,Online
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Apparel,70.00,350.00,24500.00,6125.00,Online
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men's Street Footwear,55.00,525.00,28875.00,11550.00,Online
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,60.00,575.00,34500.00,13800.00,Online
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00,425.00,23375.00,8181.25,Online
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55.00,400.00,22000.00,8800.00,Online
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men's Apparel,65.00,350.00,22750.00,7962.50,Online
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Apparel,70.00,475.00,33250.00,8312.50,Online
Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Street Footwear,55.00,675.00,37125.00,14850.00,Online
Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,60.00,675.00,40500.00,16200.00,Online
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00,475.00,26125.00,9143.75,Online
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55.00,475.00,26125.00,10450.00,Online
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Apparel,65.00,400.00,26000.00,9100.00,Online
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Apparel,70.00,500.00,35000.00,8750.00,Online
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Street Footwear,40.00,1025.00,41000.00,18450.00,Online
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40.00,825.00,33000.00,11550.00,Online
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Street Footwear,30.00,825.00,24750.00,6187.50,Online
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Athletic Footwear,35.00,675.00,23625.00,7087.50,Online
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Apparel,50.00,725.00,36250.00,12687.50,Online
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Apparel,40.00,825.00,33000.00,16500.00,Online
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Men's Street Footwear,40.00,1075.00,43000.00,19350.00,Online
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40.00,725.00,29000.00,10150.00,Online
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Women's Street Footwear,30.00,775.00,23250.00,5812.50,Online
Foot Locker,1185732,2021-02-07,Southeast,South Carolina,Charleston,Women's Athletic Footwear,35.00,625.00,21875.00,6562.50,Online
Foot Locker,1185732,2021-02-07,Southeast,South Carolina,Charleston,Men's Apparel,50.00,700.00,35000.00,12250.00,Online
Foot Locker,1185732,2021-02-07,Southeast,South Carolina,Charleston,Women's Apparel,35.00,800.00,28000.00,14000.00,Online
Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Men's Street Footwear,35.00,1020.00,35700.00,16065.00,Online
Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.00,700.00,24500.00,8575.00,Online
Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Women's Street Footwear,25.00,725.00,18125.00,4531.25,Online
Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,30.00,575.00,17250.00,5175.00,Online
Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Men's Apparel,45.00,625.00,28125.00,9843.75,Online
Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Women's Apparel,35.00,725.00,25375.00,12687.50,Online
Foot Locker,1185732,2021-04-06,Southeast,South Carolina,Charleston,Men's Street Footwear,35.00,975.00,34125.00,15356.25,Online
Foot Locker,1185732,2021-04-06,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.00,675.00,23625.00,8268.75,Online
Foot Locker,1185732,2021-04-06,Southeast,South Carolina,Charleston,Women's Street Footwear,25.00,675.00,16875.00,4218.75,Online
Foot Locker,1185732,2021-04-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,30.00,600.00,18000.00,5400.00,Online
Foot Locker,1185732,2021-04-06,Southeast,South Carolina,Charleston,Men's Apparel,50.00,625.00,31250.00,10937.50,Online
Foot Locker,1185732,2021-04-06,Southeast,South Carolina,Charleston,Women's Apparel,40.00,775.00,31000.00,15500.00,Online
Foot Locker,1185732,2021-05-05,Southeast,South Carolina,Charleston,Men's Street Footwear,50.00,1045.00,52250.00,23512.50,Online
Foot Locker,1185732,2021-05-05,Southeast,South Carolina,Charleston,Men's Athletic Footwear,50.00,750.00,37500.00,13125.00,Online
Foot Locker,1185732,2021-05-05,Southeast,South Carolina,Charleston,Women's Street Footwear,45.00,725.00,32625.00,8156.25,Online
Foot Locker,1185732,2021-05-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,45.00,675.00,30375.00,9112.50,Online
Foot Locker,1185732,2021-05-05,Southeast,South Carolina,Charleston,Men's Apparel,55.00,700.00,38500.00,13475.00,Online
Foot Locker,1185732,2021-05-05,Southeast,South Carolina,Charleston,Women's Apparel,60.00,800.00,48000.00,24000.00,Online
Foot Locker,1185732,2021-06-07,Southeast,South Carolina,Charleston,Men's Street Footwear,55.00,1050.00,57750.00,25987.50,Online
Foot Locker,1185732,2021-06-07,Southeast,South Carolina,Charleston,Men's Athletic Footwear,50.00,800.00,40000.00,14000.00,Online
Foot Locker,1185732,2021-06-07,Southeast,South Carolina,Charleston,Women's Street Footwear,50.00,775.00,38750.00,9687.50,Online
Foot Locker,1185732,2021-06-07,Southeast,South Carolina,Charleston,Women's Athletic Footwear,50.00,750.00,37500.00,11250.00,Online
Foot Locker,1185732,2021-06-07,Southeast,South Carolina,Charleston,Men's Apparel,65.00,750.00,48750.00,17062.50,Online
Foot Locker,1185732,2021-06-07,Southeast,South Carolina,Charleston,Women's Apparel,70.00,925.00,64750.00,32375.00,Online
Foot Locker,1185732,2021-07-05,Southeast,South Carolina,Charleston,Men's Street Footwear,65.00,1150.00,74750.00,33637.50,Online
Foot Locker,1185732,2021-07-05,Southeast,South Carolina,Charleston,Men's Athletic Footwear,60.00,900.00,54000.00,18900.00,Online
Foot Locker,1185732,2021-07-05,Southeast,South Carolina,Charleston,Women's Street Footwear,55.00,825.00,45375.00,11343.75,Online
Foot Locker,1185732,2021-07-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,55.00,775.00,42625.00,12787.50,Online
Foot Locker,1185732,2021-07-05,Southeast,South Carolina,Charleston,Men's Apparel,65.00,800.00,52000.00,18200.00,Online
Foot Locker,1185732,2021-07-05,Southeast,South Carolina,Charleston,Women's Apparel,70.00,975.00,68250.00,34125.00,Online
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Men's Street Footwear,65.00,1125.00,73125.00,32906.25,Online
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Men's Athletic Footwear,60.00,900.00,54000.00,18900.00,Online
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Women's Street Footwear,55.00,825.00,45375.00,11343.75,Online
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,45.00,775.00,34875.00,10462.50,Online
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Men's Apparel,55.00,750.00,41250.00,14437.50,Online
Foot Locker,1185732,2021-08-06,Southeast,South Carolina,Charleston,Women's Apparel,60.00,925.00,55500.00,27750.00,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Men's Street Footwear,55.00,1025.00,56375.00,25368.75,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Men's Athletic Footwear,50.00,825.00,41250.00,14437.50,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Street Footwear,40.00,725.00,29000.00,7250.00,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,40.00,700.00,28000.00,8400.00,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Men's Apparel,50.00,700.00,35000.00,12250.00,Online
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Apparel,55.00,800.00,44000.00,22000.00,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Men's Street Footwear,55.00,975.00,53625.00,24131.25,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Men's Athletic Footwear,45.00,800.00,36000.00,12600.00,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Street Footwear,45.00,675.00,30375.00,7593.75,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Athletic Footwear,45.00,650.00,29250.00,8775.00,Online
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Men's Apparel,55.00,650.00,35750.00,12512.50,Online
